time_s,vin,vout
8.249599999998746824e-04,-1.000000000000000000e+00,-9.217776047844432608e-01
8.259599999998747067e-04,-1.000000000000000000e+00,-9.225559370751454935e-01
8.269599999998747310e-04,-1.000000000000000000e+00,-9.233265247659401265e-01
8.279599999998747554e-04,-1.000000000000000000e+00,-9.240894449175228731e-01
8.289599999998747797e-04,-1.000000000000000000e+00,-9.248447738238163573e-01
8.299599999998748040e-04,-1.000000000000000000e+00,-9.255925870195994554e-01
8.309599999998748283e-04,-1.000000000000000000e+00,-9.263329592880611418e-01
8.319599999998748526e-04,-1.000000000000000000e+00,-9.270659646682793964e-01
8.329599999998748769e-04,-1.000000000000000000e+00,-9.277916764626249480e-01
8.339599999998749012e-04,-1.000000000000000000e+00,-9.285101672440914111e-01
8.349599999998749255e-04,-1.000000000000000000e+00,-9.292215088635532583e-01
8.359599999998749498e-04,-1.000000000000000000e+00,-9.299257724569508499e-01
8.369599999998749741e-04,-1.000000000000000000e+00,-9.306230284524042995e-01
8.379599999998749984e-04,-1.000000000000000000e+00,-9.313133465772562847e-01
8.389599999998750227e-04,-1.000000000000000000e+00,-9.319967958650448026e-01
8.399599999998750470e-04,-1.000000000000000000e+00,-9.326734446624076469e-01
8.409599999998750713e-04,-1.000000000000000000e+00,-9.333433606359162749e-01
8.419599999998750956e-04,-1.000000000000000000e+00,-9.340066107788428384e-01
8.429599999998751200e-04,-1.000000000000000000e+00,-9.346632614178593812e-01
8.439599999998751443e-04,-1.000000000000000000e+00,-9.353133782196717538e-01
8.449599999998751686e-04,-1.000000000000000000e+00,-9.359570261975858063e-01
8.459599999998751929e-04,-1.000000000000000000e+00,-9.365942697180081877e-01
8.469599999998752172e-04,-1.000000000000000000e+00,-9.372251725068837525e-01
8.479599999998752415e-04,-1.000000000000000000e+00,-9.378497976560690175e-01
8.489599999998752658e-04,-1.000000000000000000e+00,-9.384682076296404496e-01
8.499599999998752901e-04,-1.000000000000000000e+00,-9.390804642701415794e-01
8.509599999998753144e-04,-1.000000000000000000e+00,-9.396866288047671656e-01
8.519599999998753387e-04,-1.000000000000000000e+00,-9.402867618514860748e-01
8.529599999998753630e-04,-1.000000000000000000e+00,-9.408809234251034326e-01
8.539599999998753873e-04,-1.000000000000000000e+00,-9.414691729432617118e-01
8.549599999998754116e-04,-1.000000000000000000e+00,-9.420515692323836454e-01
8.559599999998754359e-04,-1.000000000000000000e+00,-9.426281705335539662e-01
8.569599999998754603e-04,-1.000000000000000000e+00,-9.431990345083444138e-01
8.579599999998754846e-04,-1.000000000000000000e+00,-9.437642182445801220e-01
8.589599999998755089e-04,-1.000000000000000000e+00,-9.443237782620472753e-01
8.599599999998755332e-04,-1.000000000000000000e+00,-9.448777705181464759e-01
8.609599999998755575e-04,-1.000000000000000000e+00,-9.454262504134882672e-01
8.619599999998755818e-04,-1.000000000000000000e+00,-9.459692727974335913e-01
8.629599999998756061e-04,-1.000000000000000000e+00,-9.465068919735787345e-01
8.639599999998756304e-04,-1.000000000000000000e+00,-9.470391617051850952e-01
8.649599999998756547e-04,-1.000000000000000000e+00,-9.475661352205565491e-01
8.659599999998756790e-04,-1.000000000000000000e+00,-9.480878652183620803e-01
8.669599999998757033e-04,-1.000000000000000000e+00,-9.486044038729060102e-01
8.679599999998757276e-04,-1.000000000000000000e+00,-9.491158028393448243e-01
8.689599999998757519e-04,-1.000000000000000000e+00,-9.496221132588540392e-01
8.699599999998757762e-04,-1.000000000000000000e+00,-9.501233857637413349e-01
8.709599999998758005e-04,-1.000000000000000000e+00,-9.506196704825102817e-01
8.719599999998758249e-04,-1.000000000000000000e+00,-9.511110170448735524e-01
8.729599999998758492e-04,-1.000000000000000000e+00,-9.515974745867156193e-01
8.739599999998758735e-04,-1.000000000000000000e+00,-9.520790917550067123e-01
8.749599999998758978e-04,-1.000000000000000000e+00,-9.525559167126681492e-01
8.759599999998759221e-04,-1.000000000000000000e+00,-9.530279971433878172e-01
8.769599999998759464e-04,-1.000000000000000000e+00,-9.534953802563889136e-01
8.779599999998759707e-04,-1.000000000000000000e+00,-9.539581127911511693e-01
8.789599999998759950e-04,-1.000000000000000000e+00,-9.544162410220848880e-01
8.799599999998760193e-04,-1.000000000000000000e+00,-9.548698107631589105e-01
8.809599999998760436e-04,-1.000000000000000000e+00,-9.553188673724810620e-01
8.819599999998760679e-04,-1.000000000000000000e+00,-9.557634557568346345e-01
8.829599999998760922e-04,-1.000000000000000000e+00,-9.562036203761696829e-01
8.839599999998761165e-04,-1.000000000000000000e+00,-9.566394052480486909e-01
8.849599999998761408e-04,-1.000000000000000000e+00,-9.570708539520483837e-01
8.859599999998761652e-04,-1.000000000000000000e+00,-9.574980096341177971e-01
8.869599999998761895e-04,-1.000000000000000000e+00,-9.579209150108929371e-01
8.879599999998762138e-04,-1.000000000000000000e+00,-9.583396123739688077e-01
8.889599999998762381e-04,-1.000000000000000000e+00,-9.587541435941285828e-01
8.899599999998762624e-04,-1.000000000000000000e+00,-9.591645501255303685e-01
8.909599999998762867e-04,-1.000000000000000000e+00,-9.595708730098535533e-01
8.919599999998763110e-04,-1.000000000000000000e+00,-9.599731528804024139e-01
8.929599999998763353e-04,-1.000000000000000000e+00,-9.603714299661696430e-01
8.939599999998763596e-04,-1.000000000000000000e+00,-9.607657440958594641e-01
8.949599999998763839e-04,-1.000000000000000000e+00,-9.611561347018710011e-01
8.959599999998764082e-04,-1.000000000000000000e+00,-9.615426408242407907e-01
8.969599999998764325e-04,-1.000000000000000000e+00,-9.619253011145472154e-01
8.979599999998764568e-04,-1.000000000000000000e+00,-9.623041538397757444e-01
8.989599999998764811e-04,-1.000000000000000000e+00,-9.626792368861462057e-01
8.999599999998765055e-04,-1.000000000000000000e+00,-9.630505877629012002e-01
9.009599999998765298e-04,-1.000000000000000000e+00,-9.634182436060565458e-01
9.019599999998765541e-04,-1.000000000000000000e+00,-9.637822411821158619e-01
9.029599999998765784e-04,-1.000000000000000000e+00,-9.641426168917466288e-01
9.039599999998766027e-04,-1.000000000000000000e+00,-9.644994067734208310e-01
9.049599999998766270e-04,-1.000000000000000000e+00,-9.648526465070185187e-01
9.059599999998766513e-04,-1.000000000000000000e+00,-9.652023714173965097e-01
9.069599999998766756e-04,-1.000000000000000000e+00,-9.655486164779198965e-01
9.079599999998766999e-04,-1.000000000000000000e+00,-9.658914163139605824e-01
9.089599999998767242e-04,-1.000000000000000000e+00,-9.662308052063590669e-01
9.099599999998767485e-04,-1.000000000000000000e+00,-9.665668170948528148e-01
9.109599999998767728e-04,-1.000000000000000000e+00,-9.668994855814710965e-01
9.119599999998767971e-04,-1.000000000000000000e+00,-9.672288439338943000e-01
9.129599999998768214e-04,-1.000000000000000000e+00,-9.675549250887810482e-01
9.139599999998768457e-04,-1.000000000000000000e+00,-9.678777616550618967e-01
9.149599999998768701e-04,-1.000000000000000000e+00,-9.681973859172007257e-01
9.159599999998768944e-04,-1.000000000000000000e+00,-9.685138298384227129e-01
9.169599999998769187e-04,-1.000000000000000000e+00,-9.688271250639109988e-01
9.179599999998769430e-04,-1.000000000000000000e+00,-9.691373029239717107e-01
9.189599999998769673e-04,-1.000000000000000000e+00,-9.694443944371660127e-01
9.199599999998769916e-04,-1.000000000000000000e+00,-9.697484303134131789e-01
9.209599999998770159e-04,-1.000000000000000000e+00,-9.700494409570609156e-01
9.219599999998770402e-04,-1.000000000000000000e+00,-9.703474564699261506e-01
9.229599999998770645e-04,-1.000000000000000000e+00,-9.706425066543052926e-01
9.239599999998770888e-04,-1.000000000000000000e+00,-9.709346210159541801e-01
9.249599999998771131e-04,-1.000000000000000000e+00,-9.712238287670392767e-01
9.259599999998771374e-04,-1.000000000000000000e+00,-9.715101588290590007e-01
9.269599999998771617e-04,-1.000000000000000000e+00,-9.717936398357353012e-01
9.279599999998771860e-04,-1.000000000000000000e+00,-9.720743001358774782e-01
9.289599999998772104e-04,-1.000000000000000000e+00,-9.723521677962174703e-01
9.299599999998772347e-04,-1.000000000000000000e+00,-9.726272706042156102e-01
9.309599999998772590e-04,-1.000000000000000000e+00,-9.728996360708405122e-01
9.319599999998772833e-04,-1.000000000000000000e+00,-9.731692914333197608e-01
9.329599999998773076e-04,-1.000000000000000000e+00,-9.734362636578638428e-01
9.339599999998773319e-04,-1.000000000000000000e+00,-9.737005794423626570e-01
9.349599999998773562e-04,-1.000000000000000000e+00,-9.739622652190556007e-01
9.359599999998773805e-04,-1.000000000000000000e+00,-9.742213471571745664e-01
9.369599999998774048e-04,-1.000000000000000000e+00,-9.744778511655609599e-01
9.379599999998774291e-04,-1.000000000000000000e+00,-9.747318028952569602e-01
9.389599999998774534e-04,-1.000000000000000000e+00,-9.749832277420704685e-01
9.399599999998774777e-04,-1.000000000000000000e+00,-9.752321508491146318e-01
9.409599999998775020e-04,-1.000000000000000000e+00,-9.754785971093224983e-01
9.419599999998775263e-04,-1.000000000000000000e+00,-9.757225911679364705e-01
9.429599999998775506e-04,-1.000000000000000000e+00,-9.759641574249722229e-01
9.439599999998775750e-04,-1.000000000000000000e+00,-9.762033200376591946e-01
9.449599999998775993e-04,-1.000000000000000000e+00,-9.764401029228567674e-01
9.459599999998776236e-04,-1.000000000000000000e+00,-9.766745297594452424e-01
9.469599999998776479e-04,-1.000000000000000000e+00,-9.769066239906946114e-01
9.479599999998776722e-04,-1.000000000000000000e+00,-9.771364088266081271e-01
9.489599999998776965e-04,-1.000000000000000000e+00,-9.773639072462440014e-01
9.499599999998777208e-04,-1.000000000000000000e+00,-9.775891420000127896e-01
9.509599999998777451e-04,-1.000000000000000000e+00,-9.778121356119530150e-01
9.519599999998777694e-04,-1.000000000000000000e+00,-9.780329103819835890e-01
9.529599999998777937e-04,-1.000000000000000000e+00,-9.782514883881332501e-01
9.539599999998778180e-04,-1.000000000000000000e+00,-9.784678914887490198e-01
9.549599999998778423e-04,-1.000000000000000000e+00,-9.786821413246818979e-01
9.559599999998778666e-04,-1.000000000000000000e+00,-9.788942593214511323e-01
9.569599999998778909e-04,-1.000000000000000000e+00,-9.791042666913871706e-01
9.579599999998779153e-04,-1.000000000000000000e+00,-9.793121844357516315e-01
9.589599999998779396e-04,-1.000000000000000000e+00,-9.795180333468387346e-01
9.599599999998779639e-04,-1.000000000000000000e+00,-9.797218340100543044e-01
9.609599999998779882e-04,-1.000000000000000000e+00,-9.799236068059741234e-01
9.619599999998780125e-04,-1.000000000000000000e+00,-9.801233719123825239e-01
9.629599999998780368e-04,-1.000000000000000000e+00,-9.803211493062893300e-01
9.639599999998780611e-04,-1.000000000000000000e+00,-9.805169587659282593e-01
9.649599999998780854e-04,-1.000000000000000000e+00,-9.807108198727352288e-01
9.659599999998781097e-04,-1.000000000000000000e+00,-9.809027520133051237e-01
9.669599999998781340e-04,-1.000000000000000000e+00,-9.810927743813322444e-01
9.679599999998781583e-04,-1.000000000000000000e+00,-9.812809059795281064e-01
9.689599999998781826e-04,-1.000000000000000000e+00,-9.814671656215229190e-01
9.699599999998782069e-04,-1.000000000000000000e+00,-9.816515719337467472e-01
9.709599999998782312e-04,-1.000000000000000000e+00,-9.818341433572917998e-01
9.719599999998782556e-04,-1.000000000000000000e+00,-9.820148981497566210e-01
9.729599999998782799e-04,-1.000000000000000000e+00,-9.821938543870725180e-01
9.739599999998783042e-04,-1.000000000000000000e+00,-9.823710299653106715e-01
9.749599999998783285e-04,-1.000000000000000000e+00,-9.825464426024719256e-01
9.759599999998783528e-04,-1.000000000000000000e+00,-9.827201098402583712e-01
9.769599999998783771e-04,-1.000000000000000000e+00,-9.828920490458278314e-01
9.779599999998782930e-04,-1.000000000000000000e+00,-9.830622774135310271e-01
9.789599999998782089e-04,-1.000000000000000000e+00,-9.832308119666303137e-01
9.799599999998781247e-04,-1.000000000000000000e+00,-9.833976695590022077e-01
9.809599999998780406e-04,-1.000000000000000000e+00,-9.835628668768231497e-01
9.819599999998779565e-04,-1.000000000000000000e+00,-9.837264204402378365e-01
9.829599999998778724e-04,-1.000000000000000000e+00,-9.838883466050118987e-01
9.839599999998777883e-04,-1.000000000000000000e+00,-9.840486615641659274e-01
9.849599999998777042e-04,-1.000000000000000000e+00,-9.842073813495970658e-01
9.859599999998776201e-04,-1.000000000000000000e+00,-9.843645218336807279e-01
9.869599999998775360e-04,-1.000000000000000000e+00,-9.845200987308581064e-01
9.879599999998774518e-04,-1.000000000000000000e+00,-9.846741275992079157e-01
9.889599999998773677e-04,-1.000000000000000000e+00,-9.848266238420019247e-01
9.899599999998772836e-04,-1.000000000000000000e+00,-9.849776027092456143e-01
9.909599999998771995e-04,-1.000000000000000000e+00,-9.851270792992036229e-01
9.919599999998771154e-04,-1.000000000000000000e+00,-9.852750685599083180e-01
9.929599999998770313e-04,-1.000000000000000000e+00,-9.854215852906555995e-01
9.939599999998769472e-04,-1.000000000000000000e+00,-9.855666441434849379e-01
9.949599999998768630e-04,-1.000000000000000000e+00,-9.857102596246443138e-01
9.959599999998767789e-04,-1.000000000000000000e+00,-9.858524460960409463e-01
9.969599999998766948e-04,-1.000000000000000000e+00,-9.859932177766773664e-01
9.979599999998766107e-04,-1.000000000000000000e+00,-9.861325887440737237e-01
9.989599999998765266e-04,-1.000000000000000000e+00,-9.862705729356751050e-01
9.999599999998764425e-04,-1.000000000000000000e+00,-9.864071841502456417e-01
1.000000000000000021e-03,-1.000000000000000000e+00,-9.864126201893945733e-01
1.000080000000247177e-03,-8.399999995056866009e-01,-9.862955837216604849e-01
1.000240000000741491e-03,-5.199999985170600247e-01,-9.858059025295652367e-01
1.000560000001730118e-03,1.200000034601933496e-01,-9.832953405250128842e-01
1.000999999999999937e-03,9.999999999998319122e-01,-9.765197473507173376e-01
1.001064000000197619e-03,1.000000000000000000e+00,-9.752555837731970989e-01
1.001192000000592983e-03,1.000000000000000000e+00,-9.727288737126004170e-01
1.001448000001383927e-03,1.000000000000000000e+00,-9.676851437546603041e-01
1.001960000002965817e-03,1.000000000000000000e+00,-9.576363207744205130e-01
1.002960000002965733e-03,1.000000000000000000e+00,-9.381573524085062843e-01
1.003960000002965649e-03,1.000000000000000000e+00,-9.188722046233469554e-01
1.004960000002965564e-03,1.000000000000000000e+00,-8.997789488559505555e-01
1.005960000002965480e-03,1.000000000000000000e+00,-8.808756757330057363e-01
1.006960000002965396e-03,1.000000000000000000e+00,-8.621604948799410639e-01
1.007960000002965312e-03,1.000000000000000000e+00,-8.436315347318821267e-01
1.008960000002965228e-03,1.000000000000000000e+00,-8.252869423464902487e-01
1.009960000002965144e-03,1.000000000000000000e+00,-8.071248832186644906e-01
1.010960000002965060e-03,1.000000000000000000e+00,-7.891435410970857323e-01
1.011960000002964976e-03,1.000000000000000000e+00,-7.713411178025874060e-01
1.012960000002964892e-03,1.000000000000000000e+00,-7.537158330483328950e-01
1.013960000002964807e-03,1.000000000000000000e+00,-7.362659242617826116e-01
1.014960000002964723e-03,1.000000000000000000e+00,-7.189896464084314376e-01
1.015960000002964639e-03,1.000000000000000000e+00,-7.018852718173027583e-01
1.016960000002964555e-03,1.000000000000000000e+00,-6.849510900081754450e-01
1.017960000002964471e-03,1.000000000000000000e+00,-6.681854075205319043e-01
1.018960000002964387e-03,1.000000000000000000e+00,-6.515865477442084330e-01
1.019960000002964303e-03,1.000000000000000000e+00,-6.351528507517288924e-01
1.020960000002964219e-03,1.000000000000000000e+00,-6.188826731323088248e-01
1.021960000002964134e-03,1.000000000000000000e+00,-6.027743878275099165e-01
1.022960000002964050e-03,1.000000000000000000e+00,-5.868263839685295968e-01
1.023960000002963966e-03,1.000000000000000000e+00,-5.710370667151113411e-01
1.024960000002963882e-03,1.000000000000000000e+00,-5.554048570960555820e-01
1.025960000002963798e-03,1.000000000000000000e+00,-5.399281918513187950e-01
1.026960000002963714e-03,1.000000000000000000e+00,-5.246055232756838826e-01
1.027960000002963630e-03,1.000000000000000000e+00,-5.094353190639855367e-01
1.028960000002963546e-03,1.000000000000000000e+00,-4.944160621578762016e-01
1.029960000002963462e-03,1.000000000000000000e+00,-4.795462505941162634e-01
1.030960000002963377e-03,1.000000000000000000e+00,-4.648243973543737528e-01
1.031960000002963293e-03,1.000000000000000000e+00,-4.502490302165192970e-01
1.032960000002963209e-03,1.000000000000000000e+00,-4.358186916073997774e-01
1.033960000002963125e-03,1.000000000000000000e+00,-4.215319384570773709e-01
1.034960000002963041e-03,1.000000000000000000e+00,-4.073873420545194857e-01
1.035960000002962957e-03,1.000000000000000000e+00,-3.933834879047232724e-01
1.036960000002962873e-03,1.000000000000000000e+00,-3.795189755872633297e-01
1.037960000002962789e-03,1.000000000000000000e+00,-3.657924186162457292e-01
1.038960000002962705e-03,1.000000000000000000e+00,-3.522024443016562589e-01
1.039960000002962620e-03,1.000000000000000000e+00,-3.387476936120875082e-01
1.040960000002962536e-03,1.000000000000000000e+00,-3.254268210388329141e-01
1.041960000002962452e-03,1.000000000000000000e+00,-3.122384944613321167e-01
1.042960000002962368e-03,1.000000000000000000e+00,-2.991813950139556866e-01
1.043960000002962284e-03,1.000000000000000000e+00,-2.862542169541153481e-01
1.044960000002962200e-03,1.000000000000000000e+00,-2.734556675316863750e-01
1.045960000002962116e-03,1.000000000000000000e+00,-2.607844668597293358e-01
1.046960000002962032e-03,1.000000000000000000e+00,-2.482393477864982267e-01
1.047960000002961948e-03,1.000000000000000000e+00,-2.358190557687221134e-01
1.048960000002961863e-03,1.000000000000000000e+00,-2.235223487461477643e-01
1.049960000002961779e-03,1.000000000000000000e+00,-2.113479970173303690e-01
1.050960000002961695e-03,1.000000000000000000e+00,-1.992947831166604344e-01
1.051960000002961611e-03,1.000000000000000000e+00,-1.873615016926140631e-01
1.052960000002961527e-03,1.000000000000000000e+00,-1.755469593872149014e-01
1.053960000002961443e-03,1.000000000000000000e+00,-1.638499747166954068e-01
1.054960000002961359e-03,1.000000000000000000e+00,-1.522693779533452196e-01
1.055960000002961275e-03,1.000000000000000000e+00,-1.408040110085358176e-01
1.056960000002961191e-03,1.000000000000000000e+00,-1.294527273169085724e-01
1.057960000002961106e-03,1.000000000000000000e+00,-1.182143917217154394e-01
1.058960000002961022e-03,1.000000000000000000e+00,-1.070878803613003610e-01
1.059960000002960938e-03,1.000000000000000000e+00,-9.607208055671029312e-02
1.060960000002960854e-03,1.000000000000000000e+00,-8.516589070042458742e-02
1.061960000002960770e-03,1.000000000000000000e+00,-7.436822014619151600e-02
1.062960000002960686e-03,1.000000000000000000e+00,-6.367798909996078005e-02
1.063960000002960602e-03,1.000000000000000000e+00,-5.309412851190149774e-02
1.064960000002960518e-03,1.000000000000000000e+00,-4.261557996949453392e-02
1.065960000002960434e-03,1.000000000000000000e+00,-3.224129559168862486e-02
1.066960000002960349e-03,1.000000000000000000e+00,-2.197023792410963614e-02
1.067960000002960265e-03,1.000000000000000000e+00,-1.180137983531252648e-02
1.068960000002960181e-03,1.000000000000000000e+00,-1.733704414065633534e-03
1.069960000002960097e-03,1.000000000000000000e+00,8.233795132342980674e-03
1.070960000002960013e-03,1.000000000000000000e+00,1.810211557878733252e-02
1.071960000002959929e-03,1.000000000000000000e+00,2.787224378198348285e-02
1.072960000002959845e-03,1.000000000000000000e+00,3.754515677917767691e-02
1.073960000002959761e-03,1.000000000000000000e+00,4.712182188585252451e-02
1.074960000002959676e-03,1.000000000000000000e+00,5.660319679246095248e-02
1.075960000002959592e-03,1.000000000000000000e+00,6.599022966019764402e-02
1.076960000002959508e-03,1.000000000000000000e+00,7.528385921581756679e-02
1.077960000002959424e-03,1.000000000000000000e+00,8.448501484551093621e-02
1.078960000002959340e-03,1.000000000000000000e+00,9.359461668784418986e-02
1.079960000002959256e-03,1.000000000000000000e+00,1.026135757257761044e-01
1.080960000002959172e-03,1.000000000000000000e+00,1.115427938777584366e-01
1.081960000002959088e-03,1.000000000000000000e+00,1.203831640879300252e-01
1.082960000002959004e-03,1.000000000000000000e+00,1.291355704154133477e-01
1.083960000002958919e-03,1.000000000000000000e+00,1.378008881227227034e-01
1.084960000002958835e-03,1.000000000000000000e+00,1.463799837632926426e-01
1.085960000002958751e-03,1.000000000000000000e+00,1.548737152681355089e-01
1.086960000002958667e-03,1.000000000000000000e+00,1.632829320316367128e-01
1.087960000002958583e-03,1.000000000000000000e+00,1.716084749964960909e-01
1.088960000002958499e-03,1.000000000000000000e+00,1.798511767378245529e-01
1.089960000002958415e-03,1.000000000000000000e+00,1.880118615464034804e-01
1.090960000002958331e-03,1.000000000000000000e+00,1.960913455111158998e-01
1.091960000002958247e-03,1.000000000000000000e+00,2.040904366005575343e-01
1.092960000002958162e-03,1.000000000000000000e+00,2.120099347438356152e-01
1.093960000002958078e-03,1.000000000000000000e+00,2.198506319105636708e-01
1.094960000002957994e-03,1.000000000000000000e+00,2.276133121900605349e-01
1.095960000002957910e-03,1.000000000000000000e+00,2.352987518697614300e-01
1.096960000002957826e-03,1.000000000000000000e+00,2.429077195128484246e-01
1.097960000002957742e-03,1.000000000000000000e+00,2.504409760351086756e-01
1.098960000002957658e-03,1.000000000000000000e+00,2.578992747810280317e-01
1.099960000002957574e-03,1.000000000000000000e+00,2.652833615991272986e-01
1.100960000002957490e-03,1.000000000000000000e+00,2.725939749165489645e-01
1.101960000002957405e-03,1.000000000000000000e+00,2.798318458129017694e-01
1.102960000002957321e-03,1.000000000000000000e+00,2.869976980933705013e-01
1.103960000002957237e-03,1.000000000000000000e+00,2.940922483610982074e-01
1.104960000002957153e-03,1.000000000000000000e+00,3.011162060888485370e-01
1.105960000002957069e-03,1.000000000000000000e+00,3.080702736899545990e-01
1.106960000002956985e-03,1.000000000000000000e+00,3.149551465885619961e-01
1.107960000002956901e-03,1.000000000000000000e+00,3.217715132891733054e-01
1.108960000002956817e-03,1.000000000000000000e+00,3.285200554455000033e-01
1.109960000002956733e-03,1.000000000000000000e+00,3.352014479286294368e-01
1.110960000002956648e-03,1.000000000000000000e+00,3.418163588945138387e-01
1.111960000002956564e-03,1.000000000000000000e+00,3.483654498507873787e-01
1.112960000002956480e-03,1.000000000000000000e+00,3.548493757229187473e-01
1.113960000002956396e-03,1.000000000000000000e+00,3.612687849197057099e-01
1.114960000002956312e-03,1.000000000000000000e+00,3.676243193981167390e-01
1.115960000002956228e-03,1.000000000000000000e+00,3.739166147274887719e-01
1.116960000002956144e-03,1.000000000000000000e+00,3.801463001530859809e-01
1.117960000002956060e-03,1.000000000000000000e+00,3.863139986590256036e-01
1.118960000002955976e-03,1.000000000000000000e+00,3.924203270305777203e-01
1.119960000002955891e-03,1.000000000000000000e+00,3.984658959158457470e-01
1.120960000002955807e-03,1.000000000000000000e+00,4.044513098868323664e-01
1.121960000002955723e-03,1.000000000000000000e+00,4.103771674998987762e-01
1.122960000002955639e-03,1.000000000000000000e+00,4.162440613556211422e-01
1.123960000002955555e-03,1.000000000000000000e+00,4.220525781580528046e-01
1.124960000002955471e-03,1.000000000000000000e+00,4.278032987733956238e-01
1.125960000002955387e-03,1.000000000000000000e+00,4.334967982880882920e-01
1.126960000002955303e-03,1.000000000000000000e+00,4.391336460663163854e-01
1.127960000002955218e-03,1.000000000000000000e+00,4.447144058069501527e-01
1.128960000002955134e-03,1.000000000000000000e+00,4.502396355999159216e-01
1.129960000002955050e-03,1.000000000000000000e+00,4.557098879820064008e-01
1.130960000002954966e-03,1.000000000000000000e+00,4.611257099921357572e-01
1.131960000002954882e-03,1.000000000000000000e+00,4.664876432260448569e-01
1.132960000002954798e-03,1.000000000000000000e+00,4.717962238904623296e-01
1.133960000002954714e-03,1.000000000000000000e+00,4.770519828567264531e-01
1.134960000002954630e-03,1.000000000000000000e+00,4.822554457138735207e-01
1.135960000002954546e-03,1.000000000000000000e+00,4.874071328211981857e-01
1.136960000002954461e-03,1.000000000000000000e+00,4.925075593602908364e-01
1.137960000002954377e-03,1.000000000000000000e+00,4.975572353865567732e-01
1.138960000002954293e-03,1.000000000000000000e+00,5.025566658802229636e-01
1.139960000002954209e-03,1.000000000000000000e+00,5.075063507968377019e-01
1.140960000002954125e-03,1.000000000000000000e+00,5.124067851172672272e-01
1.141960000002954041e-03,1.000000000000000000e+00,5.172584588971950170e-01
1.142960000002953957e-03,1.000000000000000000e+00,5.220618573161284193e-01
1.143960000002953873e-03,1.000000000000000000e+00,5.268174607259181741e-01
1.144960000002953789e-03,1.000000000000000000e+00,5.315257446987946555e-01
1.145960000002953704e-03,1.000000000000000000e+00,5.361871800749260508e-01
1.146960000002953620e-03,1.000000000000000000e+00,5.408022330095040298e-01
1.147960000002953536e-03,1.000000000000000000e+00,5.453713650193597884e-01
1.148960000002953452e-03,1.000000000000000000e+00,5.498950330291174637e-01
1.149960000002953368e-03,1.000000000000000000e+00,5.543736894168874718e-01
1.150960000002953284e-03,1.000000000000000000e+00,5.588077820595056533e-01
1.151960000002953200e-03,1.000000000000000000e+00,5.631977543773215578e-01
1.152960000002953116e-03,1.000000000000000000e+00,5.675440453785421946e-01
1.153960000002953032e-03,1.000000000000000000e+00,5.718470897031338041e-01
1.154960000002952947e-03,1.000000000000000000e+00,5.761073176662867557e-01
1.155960000002952863e-03,1.000000000000000000e+00,5.803251553014481257e-01
1.156960000002952779e-03,1.000000000000000000e+00,5.845010244029262836e-01
1.157960000002952695e-03,1.000000000000000000e+00,5.886353425680713736e-01
1.158960000002952611e-03,1.000000000000000000e+00,5.927285232390357983e-01
1.159960000002952527e-03,1.000000000000000000e+00,5.967809757441200347e-01
1.160960000002952443e-03,1.000000000000000000e+00,6.007931053387060016e-01
1.161960000002952359e-03,1.000000000000000000e+00,6.047653132457837533e-01
1.162960000002952275e-03,1.000000000000000000e+00,6.086979966960746058e-01
1.163960000002952190e-03,1.000000000000000000e+00,6.125915489677554726e-01
1.164960000002952106e-03,1.000000000000000000e+00,6.164463594257878487e-01
1.165960000002952022e-03,1.000000000000000000e+00,6.202628135608547755e-01
1.166960000002951938e-03,1.000000000000000000e+00,6.240412930279111148e-01
1.167960000002951854e-03,1.000000000000000000e+00,6.277821756843496859e-01
1.168960000002951770e-03,1.000000000000000000e+00,6.314858356277891493e-01
1.169960000002951686e-03,1.000000000000000000e+00,6.351526432334829719e-01
1.170960000002951602e-03,1.000000000000000000e+00,6.387829651913589091e-01
1.171960000002951518e-03,1.000000000000000000e+00,6.423771645426887833e-01
1.172960000002951433e-03,1.000000000000000000e+00,6.459356007163934432e-01
1.173960000002951349e-03,1.000000000000000000e+00,6.494586295649866781e-01
1.174960000002951265e-03,1.000000000000000000e+00,6.529466034001610852e-01
1.175960000002951181e-03,1.000000000000000000e+00,6.563998710280205540e-01
1.176960000002951097e-03,1.000000000000000000e+00,6.598187777839608081e-01
1.177960000002951013e-03,1.000000000000000000e+00,6.632036655672050030e-01
1.178960000002950929e-03,1.000000000000000000e+00,6.665548728749939311e-01
1.179960000002950845e-03,1.000000000000000000e+00,6.698727348364365008e-01
1.180960000002950760e-03,1.000000000000000000e+00,6.731575832460243713e-01
1.181960000002950676e-03,1.000000000000000000e+00,6.764097465968103018e-01
1.182960000002950592e-03,1.000000000000000000e+00,6.796295501132599837e-01
1.183960000002950508e-03,1.000000000000000000e+00,6.828173157837749141e-01
1.184960000002950424e-03,1.000000000000000000e+00,6.859733623928915280e-01
1.185960000002950340e-03,1.000000000000000000e+00,6.890980055531612525e-01
1.186960000002950256e-03,1.000000000000000000e+00,6.921915577367118155e-01
1.187960000002950172e-03,1.000000000000000000e+00,6.952543283064958057e-01
1.188960000002950088e-03,1.000000000000000000e+00,6.982866235472273697e-01
1.189960000002950003e-03,1.000000000000000000e+00,7.012887466960113780e-01
1.190960000002949919e-03,1.000000000000000000e+00,7.042609979726680569e-01
1.191960000002949835e-03,1.000000000000000000e+00,7.072036746097559723e-01
1.192960000002949751e-03,1.000000000000000000e+00,7.101170708822956978e-01
